seq,firstname,lastname,age,street,city,state,zip,dollar,pick,date
4112,Jorge,Ramirez,33,Liska Trail,Unkipew,AK,02192,$3963.61,WHITE,06/26/2009
4113,Leo,Banks,19,Dohmed Pike,Bumjobuf,CT,80407,$5824.51,WHITE,12/12/2011
4114,Esther,Reyes,48,Luen Trail,Isfuptoz,OK,91858,$4782.49,GREEN,12/02/2052
4115,Edith,Jacobs,35,Ejizi Lane,Lummolab,UT,08301,$5960.36,YELLOW,12/28/2043
4116,Craig,Jimenez,20,Muwag Mill,Hehkowo,UT,82883,$7139.19,WHITE,01/22/1909
4117,Alexander,Love,59,Lijci Street,Juvcotnoc,IL,12956,$4010.68,GREEN,06/06/1932
4118,Eugenia,Wilkerson,39,Dipoze Lane,Tedozati,VT,89982,$5666.21,BLUE,04/05/2069
4119,Violet,Thornton,21,Bewdu Place,Osfazem,OH,12285,$4397.18,BLUE,06/21/1918
4120,Annie,Simmons,28,Wutur Drive,Picoim,OH,05035,$1711.82,WHITE,06/23/2017
4121,Victor,Hammond,35,Zederi Point,Zeijhac,HI,44023,$5707.44,GREEN,02/24/2004
4122,Herman,McCormick,54,Nuva Ridge,Vudinaw,WV,71859,$1414.40,GREEN,09/02/1942
4123,Roger,Warner,62,Nucmu Trail,Vonmodduc,NJ,77706,$1559.70,WHITE,09/10/2045
4124,Angel,Leonard,38,Upaku Pike,Fageef,ME,81667,$8333.75,YELLOW,02/12/1981
4125,Christopher,Lopez,32,Leve Drive,Zekosna,ND,33002,$206.67,YELLOW,05/19/1946
4126,Lillie,Tucker,60,Gezwu Extension,Tuvvirhuw,TN,49628,$9678.71,WHITE,03/29/1901
4127,Emily,Simon,57,Rojha View,Sasomra,NH,66677,$7912.40,WHITE,03/20/1902
4128,Leila,Houston,40,Tizwu Drive,Ewuwuwso,ID,22273,$1142.21,RED,06/09/2046
4129,Minnie,Graves,42,Unuuv Square,Lourgi,AK,44914,$1674.97,RED,03/26/1938
4130,Eric,Herrera,57,Zakwo Path,Afuasikac,VT,57982,$6337.38,RED,08/30/2000
4131,Troy,Curry,21,Wepu Heights,Bosdiwlom,VA,67402,$119.17,GREEN,01/03/2065
4132,Olive,Hampton,33,Rupgik Turnpike,Hagjomel,IN,24442,$8643.54,YELLOW,08/25/1950
4133,Jared,Schneider,31,Girgo Key,Egowugcij,CO,23820,$346.40,RED,05/02/2008
4134,Noah,Sims,58,Anvog Pass,Kiwuil,KY,95913,$1955.20,GREEN,07/02/2020
4135,Cordelia,Soto,64,Fukdi Manor,Binojuk,KS,57599,$1219.06,BLUE,09/21/1969
4136,Adrian,Flowers,53,Rodla Way,Cabmisa,NM,39240,$8152.09,WHITE,04/25/2025
4137,Jerry,Stevenson,46,Tusto Place,Hompuhva,CA,66257,$1758.44,RED,10/30/1964
4138,Randy,Lee,39,Fomvu Drive,Vulukok,VT,92982,$2900.80,WHITE,06/06/2050
4139,Andrew,Kelley,59,Fafmap Park,Ruveuwe,RI,46195,$318.31,BLUE,06/07/1986
4140,Grace,Turner,46,Guknew Mill,Verucbi,AK,99099,$9520.83,BLUE,06/04/1905
4141,Gertrude,Carroll,36,Pirlep Mill,Ozeewazew,AZ,86424,$8997.91,YELLOW,12/25/1925
4142,Ivan,Morton,63,Azle Grove,Pecewfa,SD,71269,$6076.29,GREEN,08/07/2053
4143,Bruce,George,57,Korzi Pike,Jenlowu,SC,03150,$8757.35,WHITE,07/17/1919
4144,Josie,Todd,37,Oneot Extension,Eveobaza,MD,40434,$6745.78,GREEN,06/23/1930
4145,Clarence,Gutierrez,48,Fasec Heights,Gumugore,IL,61110,$33.79,YELLOW,12/12/1909
4146,Troy,Clayton,24,Fimdul Loop,Mebeszi,MA,69803,$3771.00,GREEN,05/24/1962
4147,Jason,Watts,61,Napa Place,Boniziida,MN,67649,$9632.22,RED,11/22/2057
4148,Ruby,Long,22,Vapi Mill,Pafomow,MO,36058,$5242.44,BLUE,11/21/1935
4149,Ola,Warner,41,Helot Manor,Afjuevu,AZ,59293,$9669.91,YELLOW,01/25/2037
4150,Joe,Rodriguez,54,Hiuwe Point,Zavnioba,AL,66883,$4374.67,RED,02/16/2040
4151,Nina,Osborne,35,Bozo Trail,Umaihcet,WV,38547,$3090.33,YELLOW,06/12/1931
4152,Jesse,Benson,23,Azael Parkway,Wobluiwu,GA,59922,$1477.90,GREEN,05/25/1902
4153,Brian,Cannon,41,Cibav Drive,Johaor,IA,55397,$4100.53,YELLOW,05/06/1985
4154,Chase,Richardson,23,Nosba Circle,Rodewsez,MO,61960,$5704.93,BLUE,07/19/1957
4155,Michael,Duncan,61,Dermuz Grove,Matajtar,MO,19172,$5389.05,RED,06/21/1998
4156,Lois,Palmer,63,Ajoj Way,Zieroow,NJ,72803,$5204.96,RED,02/07/1992
4157,Harriett,Wong,51,Zuuge Square,Vepguvak,IL,60007,$9420.31,BLUE,09/02/1918
4158,Vernon,Howard,47,Ujazi Turnpike,Alrasi,KS,26150,$9936.57,YELLOW,10/28/2007
4159,Helena,Mendoza,54,Upkup Way,Izrudicu,NC,26478,$3084.31,BLUE,03/18/1910
4160,Samuel,Fernandez,63,Fejun Terrace,Jevepuk,HI,41807,$2887.88,GREEN,07/13/1988
4161,Chris,Rodgers,42,Cesgos Manor,Wupispuh,AZ,78349,$1383.04,RED,03/11/1992
4162,Myrtle,Cohen,39,Rifub Grove,Sofgifo,TN,14506,$7076.52,YELLOW,01/31/1940
4163,Ethel,Morales,47,Ofali Square,Omucidot,OR,13968,$1547.54,BLUE,10/11/2010
4164,Edgar,Anderson,18,Bucme Square,Liheah,AR,11411,$8218.36,RED,04/27/1952
4165,Ernest,Lynch,52,Okuak Path,Nifekmun,NY,03203,$5698.38,BLUE,11/12/1918
4166,Charles,Gonzales,46,Pudaj Pike,Sabvafum,GA,09681,$6179.63,RED,06/12/1908
4167,Lucile,Hudson,47,Lodnum Drive,Ismucsu,NH,05959,$2753.35,GREEN,10/28/1929
4168,Bill,Holmes,49,Utgos Drive,Zoudiis,MN,66387,$7144.36,GREEN,05/24/1905
4169,Eugenia,Fleming,61,Ivki Boulevard,Ibakmes,CT,69351,$2628.93,RED,04/11/1987
4170,Della,Floyd,24,Ciho Trail,Tuzorfu,VT,81361,$7572.99,WHITE,12/25/1936
4171,Amy,Walsh,49,Zipciz Grove,Gumapugi,AR,75833,$227.24,GREEN,02/24/2058
4172,Gregory,McGee,50,Zawsel Circle,Kucirok,RI,19110,$1465.34,WHITE,05/24/1909
4173,Emma,Williamson,27,Piufu Terrace,Goakisel,IN,03895,$6254.01,RED,02/18/2033
4174,Travis,Newton,59,Ebehoj Court,Merecipuf,NM,31385,$3095.95,WHITE,09/22/1988
4175,Augusta,Austin,21,Subobo Heights,Niubma,MO,60035,$4298.98,GREEN,05/19/1954
4176,Belle,Ingram,20,Vasro Grove,Ijweero,WV,47792,$6617.65,YELLOW,01/24/1975
4177,Alice,Perry,37,Resek Key,Ujviva,IN,38313,$9948.89,RED,05/05/1991
4178,Beatrice,Fisher,32,Ifvuv Pass,Berveema,OH,02310,$2914.66,WHITE,06/29/1972
4179,Isabel,Pope,63,Nule Key,Ruaresi,OH,41343,$6787.06,RED,06/24/1933
4180,Sam,Ortiz,22,Jatuw Mill,Tubtagzo,NM,03023,$4689.72,RED,06/29/2036
4181,Harold,Gray,29,Bufate Drive,Ikarega,KY,81676,$2149.26,GREEN,09/21/2049
4182,Francisco,Jones,53,Bozduk Extension,Arveto,RI,16014,$8248.16,RED,09/11/2041
4183,Della,Chambers,19,Orhi River,Osvelpa,KS,14840,$3715.71,GREEN,11/13/1966
4184,Jay,Norris,42,Ruvla Pike,Kitaszo,GA,01402,$803.34,YELLOW,05/03/2046
4185,Georgie,Lowe,58,Ohood Circle,Tabhidhob,NY,00291,$8591.42,WHITE,03/24/2005
4186,Maria,Norton,27,Gujjev Circle,Guffizce,WY,33993,$3569.03,WHITE,01/31/1968
4187,Bobby,Riley,36,Zonco Avenue,Hapcaduk,NC,34717,$9482.34,YELLOW,08/10/1951
4188,Randall,Reed,32,Ruahu Boulevard,Uppizric,MI,24483,$222.43,YELLOW,09/21/1963
4189,Phoebe,Johnston,24,Mugag Grove,Beakevuh,NY,55015,$8021.26,RED,02/06/1927
4190,Rosetta,Munoz,33,Noskuz Path,Cedbajpem,DC,32273,$2142.78,RED,02/15/1908
4191,Olga,Burke,45,Dujka Mill,Lobomle,AR,62307,$6281.53,RED,11/07/1926
4192,Lottie,Summers,29,Sospi Grove,Remedisej,GA,91850,$5698.26,BLUE,12/21/1995
4193,Dora,Chandler,50,Tatka Avenue,Nevhisca,CA,67785,$5809.21,GREEN,11/20/1957
4194,Robert,Barber,37,Sibbe Mill,Zalkoem,NM,29164,$2387.60,GREEN,11/12/2001
4195,Bernard,Huff,61,Murlel Court,Socajsem,ND,19324,$339.03,BLUE,11/20/1998
4196,Sara,Sherman,42,Catcoh Circle,Jamiuve,ID,65021,$9163.97,GREEN,01/16/1920
4197,Olga,Hamilton,59,Uteero Terrace,Uzlepere,MS,81612,$1282.38,BLUE,06/09/1996
4198,Cody,Weaver,57,Dour Park,Jowocla,NV,49792,$5540.88,RED,11/02/1932
4199,Callie,Yates,51,Zesen Place,Wiscuhjo,IN,12210,$5333.76,BLUE,07/15/1946
4200,Teresa,Green,29,Hazcif Ridge,Vaopide,NM,98112,$6314.79,GREEN,01/30/1932
4201,Cecelia,Stevenson,30,Soblag Junction,Joeccav,ME,32456,$9597.33,BLUE,05/21/1936
4202,Essie,Johnson,23,Zeke Path,Cutucoimi,NY,86800,$1574.02,YELLOW,11/14/1986
4203,Lois,Caldwell,46,Tonoh Junction,Semecuvaf,DE,25877,$7966.12,YELLOW,12/29/1944
4204,Trevor,Moss,53,Gial Turnpike,Avjuvla,WY,04836,$6834.89,BLUE,08/01/1929
4205,Ian,Ramsey,59,Dali Trail,Efuhohat,VT,13744,$422.37,RED,05/14/2067
4206,Samuel,Klein,54,Ganma Circle,Woemze,CO,38772,$700.97,YELLOW,12/13/1987
4207,Lucy,Welch,43,Lekwe Ridge,Obvoor,VA,26609,$532.45,GREEN,07/15/1968
4208,Eunice,Cobb,38,Caskad Grove,Tinuiw,GA,34282,$4507.25,RED,04/19/2021
4209,Gerald,Gross,24,Felhuf Way,Tirkowuvi,FL,91821,$2568.42,YELLOW,08/25/1971
4210,Virginia,Tucker,33,Pigin Pass,Heknokpas,WA,81455,$2981.96,GREEN,10/17/2004
4211,Cory,Patterson,44,Arul Mill,Kearbev,IN,86373,$756.12,WHITE,01/17/1958
4212,Clayton,Lucas,54,Puzbij Drive,Tuzouvo,AR,37655,$603.05,WHITE,01/09/1912
4213,Austin,Hammond,58,Jioso Square,Ucadapac,KY,14226,$4638.22,BLUE,09/25/2009
4214,Bruce,Webb,59,Vehi Plaza,Darodku,SC,08442,$3324.65,YELLOW,06/17/1919
4215,Dale,Welch,55,Degzi Glen,Tivruufe,WA,46957,$9833.27,WHITE,01/21/2048
4216,Carolyn,Wells,60,Cocid Mill,Bonezu,IA,03512,$7895.51,GREEN,06/07/2007
4217,Travis,Hunt,36,Cimsa Mill,Inebokvu,AR,01443,$3664.16,YELLOW,12/22/1949
4218,Charlotte,Cunningham,43,Zusne Parkway,Ajsasedo,MI,56880,$4137.65,WHITE,09/28/2023
4219,Ronald,Jackson,31,Enoco Lane,Imoosoma,CT,47362,$1866.36,GREEN,09/14/2007
4220,Alfred,Burgess,24,Vatter Turnpike,Ravufelu,OR,20150,$82.37,WHITE,12/28/1995
4221,Nancy,Adkins,64,Efape Loop,Depzobgam,NC,22085,$8308.97,YELLOW,03/04/2063
4222,Rosie,Price,38,Ojgoh Place,Togzajal,NM,41448,$1120.62,WHITE,01/25/1951
4223,Cornelia,Zimmerman,36,Gezon Point,Zodtafi,GA,03685,$5008.60,BLUE,09/07/1953
4224,Helena,Logan,31,Duwe Pike,Cuvatnuv,CT,39366,$3922.21,BLUE,01/11/2040
4225,Dorothy,Hampton,63,Lebi Point,Lowagleb,WV,56401,$4120.95,RED,08/22/1951
4226,Laura,Casey,19,Jalil Street,Wacufga,LA,97044,$4528.81,GREEN,01/08/1929
4227,Melvin,Hines,49,Wormib Street,Etocuwez,CT,26572,$6572.68,RED,04/19/1989
4228,Marion,Gray,43,Antin Circle,Nunuwefa,IA,28037,$8380.02,WHITE,09/22/1931
4229,Barbara,Simon,50,Nage Street,Cevwigusu,MO,92797,$7315.77,BLUE,12/26/2066
4230,Leila,Gonzales,21,Negal Avenue,Hurhina,AL,67756,$4873.11,YELLOW,05/26/2038
4231,Iva,Pierce,43,Pelo Street,Vefufuve,WY,86232,$7887.64,RED,08/28/1937
4232,Russell,Tran,49,Butun Extension,Kensihe,IA,99286,$5492.69,WHITE,08/13/2034
4233,Lulu,Steele,46,Nicar Point,Deboldur,TN,79400,$875.42,YELLOW,01/01/1902
4234,Nina,Young,52,Muafu Avenue,Pesuwa,MN,32385,$3401.19,YELLOW,03/18/1928
4235,Emily,Duncan,55,Gujdij Junction,Mijceim,MT,19376,$8152.01,YELLOW,12/26/1974
4236,Vernon,Fitzgerald,41,Gade Boulevard,Jomolzug,IA,57469,$9397.69,BLUE,08/16/1909
4237,Lou,Rodriquez,54,Libiw Grove,Wammoksoc,NJ,62012,$5200.58,RED,11/29/2015
4238,Ray,Maldonado,28,Jobfu Pass,Metitviz,NC,72964,$2802.02,WHITE,03/31/1971
4239,Katie,Bailey,34,Felupu Pike,Jaopeme,CT,07916,$9226.25,RED,06/18/2068
4240,Christina,Saunders,55,Polgih Place,Ucurepjem,NY,86948,$8419.04,RED,04/12/2015
4241,Janie,Caldwell,32,Arutun Junction,Wijovdur,WY,13705,$1551.41,BLUE,04/05/2062
4242,Lou,Dean,60,Nono Way,Ofulicag,HI,75847,$9.19,GREEN,07/22/1943
4243,Lee,Roberson,59,Kupri Point,Ofeojamug,ND,04913,$1246.76,GREEN,08/15/1914
4244,Mario,Pearson,64,Wotofo Parkway,Nuowmas,GA,78073,$4136.31,WHITE,11/28/2056
4245,Tony,McDaniel,37,Kozir Trail,Tedbomcu,NH,92805,$2540.82,WHITE,04/03/2056
4246,Bessie,Cooper,24,Lukif Way,Pekbiffim,OH,41071,$1739.63,WHITE,01/26/2014
4247,Lydia,Steele,29,Iglu Park,Jaffani,VT,51775,$7316.20,BLUE,09/04/1926
4248,Zachary,Ramirez,46,Vamdi Grove,Muhgakke,MI,90684,$6511.69,BLUE,01/12/2007
4249,Luke,Barker,56,Iwib Square,Dekavwi,WV,21188,$4333.59,WHITE,09/11/1998
4250,Betty,Schultz,36,Bejus View,Userobih,NY,43110,$613.80,RED,03/18/2060
4251,Clarence,Webster,27,Omeda View,Sawimzid,AR,92996,$688.60,BLUE,06/11/2067
4252,Barry,Waters,51,Emone Point,Sibvofihu,WI,12972,$5102.24,YELLOW,09/18/2017
4253,Joel,Walters,19,Pareji Path,Uptemi,NV,82331,$5062.56,BLUE,03/24/2046
4254,Martha,Rose,38,Akunu Parkway,Nunneala,NC,85105,$3773.61,GREEN,04/29/1992
4255,Mark,Abbott,32,Vabu Mill,Zurloba,WY,84604,$6578.33,GREEN,08/18/1942
4256,Sean,Rodriquez,22,Feja Extension,Igelnu,OK,70305,$1833.89,BLUE,09/12/2047
4257,Sara,Walsh,26,Teda Heights,Afetiki,VT,77761,$6814.94,GREEN,06/04/2026
4258,Tom,Poole,45,Uwnat Point,Ananitob,VA,21548,$9611.66,BLUE,03/08/1992
4259,Jerry,Cooper,65,Talit Boulevard,Cutvadwa,NH,92499,$5717.18,BLUE,06/22/2038
4260,Edith,Fleming,26,Hitgol Point,Likuje,CO,17122,$6720.50,BLUE,01/18/1929
4261,Iva,Mason,55,Tisos Place,Kuwmias,WA,70067,$5713.46,RED,10/19/1971
4262,Gabriel,Griffith,64,Sile View,Vukoepe,IL,37186,$5817.45,GREEN,08/17/1938
4263,Iva,Stanley,24,Jiov Center,Jiwibkat,GA,73198,$4324.26,YELLOW,03/07/1943
4264,Lucas,Singleton,53,Cizesa Road,Medanizib,DE,36050,$8298.29,RED,04/22/1918
4265,Olivia,Watkins,28,Vurjik Grove,Wikiden,CT,12125,$7044.19,GREEN,08/10/1963
4266,Dennis,Guzman,26,Pine Junction,Fuhhuguj,MO,64309,$7865.90,BLUE,03/09/2040
4267,Erik,Robertson,23,Fokzij Loop,Ehhowno,VA,65654,$1606.02,WHITE,07/08/1987
4268,Donald,Gibson,45,Uhza Trail,Kutpiife,KY,87833,$4833.52,GREEN,10/10/1915
4269,Joseph,Myers,38,Vede Turnpike,Uvusanpu,NJ,34516,$2870.62,RED,09/08/1942
4270,Georgia,Vasquez,36,Unnoh Center,Ubuicepal,AL,69428,$7179.03,YELLOW,01/28/2028
4271,Hilda,Hawkins,34,Tuno Highway,Edfikso,WI,59105,$1589.04,RED,02/09/2033
4272,Francis,Bowen,28,Sece Pike,Ofodehu,SC,83552,$451.28,BLUE,07/18/1996
4273,James,Kennedy,58,Rubsiw Glen,Mozuuvu,NC,79903,$5203.85,YELLOW,10/17/1916
4274,Leila,Pierce,48,Girzak Manor,Wojsojjet,NH,74637,$843.08,RED,01/23/1948
4275,Franklin,McBride,40,Lewug Terrace,Rekerfug,AK,00772,$9019.91,YELLOW,04/21/1923
4276,William,Mendoza,53,Vuozo Junction,Pikudeva,DC,21627,$8022.53,RED,06/05/2023
4277,Fannie,Johnson,63,Niad Highway,Lujzujoj,CA,65590,$2795.16,BLUE,10/08/2005
4278,Raymond,Bridges,63,Pufem Turnpike,Polegwob,DE,67909,$9920.28,YELLOW,08/11/1976
4279,Sean,Walsh,32,Ohula Circle,Kozpobavo,OH,72198,$5936.88,BLUE,11/22/1926
4280,Joseph,Hale,40,Timjof Square,Diloro,NC,85148,$8523.26,BLUE,08/07/1951
4281,Iva,Peterson,23,Bilo Point,Copogmov,PA,17854,$6318.48,BLUE,08/20/1967
4282,Derrick,Cortez,33,Hidfa Road,Jumboze,LA,06819,$5740.09,WHITE,12/17/1980
4283,Bettie,Guzman,65,Ajuvi Grove,Luzejusa,LA,69531,$7863.87,WHITE,01/11/1967
4284,Jeffrey,Collins,64,Jotli Way,Akareoza,KY,83774,$918.12,GREEN,06/09/2067
4285,Pearl,Roy,36,Ducgu Lane,Docepo,FL,60453,$5131.86,GREEN,10/23/2004
4286,Blanche,Carlson,49,Dattes Trail,Degakni,LA,54509,$3956.91,YELLOW,12/08/1902
4287,Lloyd,Mitchell,22,Esar Pike,Ifinovi,OR,76000,$5481.78,YELLOW,06/03/1990
4288,Ronald,McCarthy,31,Towire Extension,Pujohfa,ND,30508,$6867.07,WHITE,04/24/2044
4289,Ian,Schmidt,18,Boznan Boulevard,Ishinde,VA,91008,$9999.17,WHITE,05/21/1965
4290,Jackson,Newton,34,Tual Road,Komroka,CT,63061,$7820.93,GREEN,12/28/1951
4291,Minnie,Washington,62,Punka Road,Uhiosuwir,OR,56840,$2620.40,RED,06/26/1900
4292,Victoria,Hill,38,Codit Pass,Tafrinti,WV,25111,$1417.73,WHITE,02/01/1930
4293,Susie,Brooks,30,Ilwot Glen,Najjopvug,WI,86181,$3073.98,RED,01/16/1948
4294,Bill,Cortez,31,Odpe Terrace,Icmobo,SC,91952,$4653.81,RED,12/24/1902
4295,Gary,Beck,27,Hapma View,Ibhomca,ME,80915,$552.47,YELLOW,04/17/1967
4296,Jimmy,Burton,41,Imiufi Loop,Mogegli,FL,79145,$3585.78,BLUE,04/17/2034
4297,Jane,Kelly,56,Lube Extension,Taowoono,NE,51152,$5478.51,YELLOW,09/03/1946
4298,Celia,Gutierrez,35,Akoiki Path,Hiniba,ID,38100,$7591.90,RED,08/01/1904
4299,Isabelle,Warren,35,Bohec Heights,Vimuzin,SD,34490,$4065.65,RED,09/01/2043
4300,Ruby,Burke,34,Iwoode Way,Culjudur,MN,41817,$3801.90,WHITE,09/14/1950
4301,Glenn,Beck,34,Noun Trail,Jotohapib,ID,94483,$3813.31,RED,08/04/2010
4302,Carrie,Mendez,38,Ripu Trail,Liszizfot,NM,62317,$3524.32,BLUE,08/18/1966
4303,Leila,Gill,32,Jomvo Terrace,Hopopava,NC,09629,$2482.25,WHITE,07/16/1946
4304,Josie,Barnes,62,Cojum Trail,Uzjuah,OK,10989,$9069.99,RED,08/21/2053
4305,Estella,Ramirez,62,Vave Turnpike,Rezuwti,KY,94140,$6744.64,RED,08/31/2062
4306,Wayne,Glover,19,Leus Point,Livgewo,NH,23020,$5451.13,GREEN,02/17/1996
4307,Phoebe,Rodgers,43,Ditos Lane,Tiduhpi,CT,48170,$3618.44,WHITE,01/15/2050
4308,Amelia,Castro,45,Fauv Grove,Gijjopuj,MT,42539,$5505.34,YELLOW,02/09/2032
4309,Gregory,Farmer,60,Ebbi Park,Ecauhje,CO,24437,$8482.82,BLUE,05/30/1976
4310,Lizzie,Perry,59,Afihu Junction,Moafujun,HI,78860,$5393.64,GREEN,08/31/1957
4311,Floyd,Ball,38,Kawere Court,Erlaeh,AR,27327,$6958.79,YELLOW,03/06/1998
4312,Mario,Thompson,56,Gidbot Place,Nocazefe,MN,40007,$4798.86,BLUE,12/26/1990
4313,Lizzie,Armstrong,49,Wekog Court,Emogum,DE,39006,$4976.99,YELLOW,07/30/1952
4314,Minnie,Cobb,32,Zoce Terrace,Sonopdul,NC,26324,$8060.99,WHITE,11/23/1996
4315,Verna,Gutierrez,41,Zazeg Junction,Pubmitpu,WI,97072,$3456.92,YELLOW,06/11/1905
4316,Birdie,Goodwin,32,Jeen View,Namkifi,KY,57551,$2181.91,BLUE,12/14/1906
4317,Marie,Daniel,52,Wectu Plaza,Sezkupsi,FL,95884,$6890.67,BLUE,08/24/2018
4318,Martha,Reeves,35,Foetu Circle,Niohole,FL,61876,$4635.85,GREEN,09/20/2058
4319,Justin,Brooks,31,Vutga Point,Cuenoub,TN,24111,$8614.82,BLUE,11/20/1931
4320,Bess,Lawrence,60,Pargop Extension,Konfivlih,FL,68706,$8271.16,WHITE,11/28/1919
4321,Billy,Brady,35,Hagcu Square,Dokupvu,ME,62873,$1984.24,WHITE,05/30/1987
4322,Clayton,Gordon,63,Telzo Road,Uwulakzu,GA,31194,$2206.93,YELLOW,12/14/2067
4323,Jeremy,Obrien,44,Motam Heights,Afoufka,MI,25723,$4779.41,YELLOW,02/05/2068
4324,Luke,Barnes,59,Tubed Street,Wagzanber,MS,38386,$7383.26,WHITE,10/28/2037
4325,Lettie,Vega,64,Sunfih Park,Gautuawi,KS,32308,$3150.40,RED,11/05/2046
4326,Brent,King,56,Orele Circle,Ledtefetu,SD,75804,$5342.89,YELLOW,04/09/1982
4327,Nathaniel,Bailey,27,Raze Drive,Zozapat,TN,96145,$1739.38,YELLOW,05/14/1910
4328,Sara,Perez,64,Jaranu Center,Aceloji,MS,30853,$8915.38,GREEN,01/03/1913
4329,Nathan,Meyer,20,Rikok Square,Matemus,OR,41823,$592.36,WHITE,12/08/1921
4330,Tony,Ball,53,Vavu Pike,Tegutde,WA,05814,$4655.46,RED,07/26/1992
4331,Robert,Porter,30,Ohozab Place,Rineculeh,WY,50514,$4009.14,RED,12/04/1921
4332,Nannie,Barker,34,Icsa Place,Ozucalu,VA,39102,$9573.93,WHITE,12/19/1921
4333,Virgie,Sutton,28,Udede View,Uzuuhuzo,WI,23414,$7123.13,BLUE,05/19/1971
4334,Christian,Douglas,50,Hamte Ridge,Sawobo,VA,59950,$800.71,GREEN,12/01/2042
4335,Myrtie,Hubbard,32,Kajvo Manor,Nunkazci,CO,30225,$4064.98,GREEN,12/13/1941
4336,Justin,Baldwin,21,Banbo Glen,Gufzuuwi,LA,89516,$9287.74,GREEN,08/24/1902
4337,William,Hoffman,30,Locu River,Jeffaje,OR,51831,$7233.57,RED,01/13/1935
4338,Phoebe,Blair,62,Wobnu Loop,Pinpewu,MS,02798,$2405.37,WHITE,05/09/2006
4339,Rose,Wilkins,65,Pamep Place,Paobesoc,CO,50434,$935.79,WHITE,07/24/2070
4340,Dollie,Shelton,22,Rowaz Pass,Cuwizap,OH,46855,$2748.71,BLUE,01/05/1964
4341,Eva,Day,47,Giti Ridge,Ezocujloj,MN,89887,$5848.45,GREEN,11/19/2066
4342,Owen,Beck,44,Mufobu Key,Udovovif,WI,62387,$637.59,GREEN,04/17/1925
4343,Callie,Rose,30,Norkum Path,Zocopto,NE,52745,$6573.48,BLUE,03/15/2024
4344,Teresa,Armstrong,23,Zupa View,Osemehaw,MI,14233,$5418.35,WHITE,04/10/1953
4345,Ryan,Gomez,26,Coeta Mill,Zensaha,KS,88480,$9367.36,WHITE,08/21/1907
4346,Delia,Banks,36,Ajbar Turnpike,Tipoen,MS,58531,$8823.02,WHITE,03/29/1960
4347,Erik,Walters,59,Moja Park,Ecculwe,NY,73507,$8226.71,WHITE,10/25/1913
4348,Delia,McCarthy,24,Zooj Place,Biharwad,MS,43104,$3276.35,WHITE,06/01/1919
4349,Nettie,Mills,58,Fipan River,Toudbi,DC,70002,$1558.29,RED,10/14/1980
4350,Jane,Dunn,18,Vizcas Place,Cigcuewu,DC,03476,$9999.77,WHITE,09/29/2065
4351,Sean,Rhodes,36,Marjej Park,Nuonlig,OH,61634,$5154.68,RED,10/13/2066
4352,Agnes,Copeland,40,Tivhed Park,Guhejuov,ID,02838,$4604.13,WHITE,02/24/2027
4353,Shane,McKinney,62,Fawfef Park,Cufvidi,IL,03890,$3804.00,RED,04/27/2050
4354,James,Ramos,26,Debi Grove,Kalefpom,KY,62645,$4142.75,BLUE,09/01/1970
4355,Harry,Robinson,52,Urijew Park,Heapudo,NE,10373,$3056.26,YELLOW,10/24/2013
4356,Lillie,Brewer,43,Tojo Plaza,Rerkojag,IN,74753,$4023.60,WHITE,08/24/1932
4357,Bertha,Hardy,57,Pejog View,Cowuvpuz,PA,52804,$2357.38,GREEN,03/31/1969
4358,Norman,Kennedy,54,Elco Street,Avudela,RI,81323,$3374.59,YELLOW,09/09/1970
4359,Stella,Bowers,39,Esuuwo Boulevard,Viazegom,IL,12045,$460.36,GREEN,10/12/1987
4360,Jack,Lewis,61,Peijo Path,Babaete,AK,74190,$6854.59,GREEN,08/27/1992
4361,Derrick,Wagner,21,Rutto Extension,Lolemin,WI,40047,$2046.72,RED,12/12/2046
4362,Lula,Griffith,49,Fuuhu Manor,Oditareh,AZ,65131,$2321.04,YELLOW,03/12/1907
4363,Jared,Palmer,65,Sidoc Lane,Niknizi,AR,97089,$1651.15,RED,05/26/2033
4364,Dylan,Crawford,39,Gaiz Center,Mokuma,NM,85458,$2695.57,YELLOW,04/13/1902
4365,Josephine,Mitchell,46,Timhu Highway,Zotwolo,CO,76902,$5733.41,BLUE,03/23/1915
4366,Sylvia,Summers,54,Deac Place,Ginifuh,NJ,36481,$8964.74,WHITE,04/30/1943
4367,Barbara,Barnett,23,Ozaca Drive,Siprafa,WY,32331,$5662.20,WHITE,10/01/2023
4368,Bettie,Ortiz,40,Igapup Terrace,Parkaelu,MI,38472,$3875.50,RED,11/23/1919
4369,George,Park,63,Lebfa Park,Hopika,SC,65355,$384.58,RED,09/14/1976
4370,Emma,Buchanan,30,Onica Extension,Pulvakod,VT,91728,$3434.69,BLUE,12/06/1950
4371,Bertie,Garner,62,Luzlac Boulevard,Laparodul,OH,43573,$825.54,RED,06/26/2035
4372,Trevor,Paul,37,Gazgak Pass,Vikoho,SC,58363,$6415.02,RED,12/25/1974
4373,Adeline,Reeves,39,Fuppil Extension,Rodacnem,AR,75829,$4804.09,YELLOW,10/20/1904
4374,Henry,Mann,51,Ilanog Drive,Risakduh,NM,61886,$1200.52,YELLOW,06/25/2011
4375,Bernice,Alexander,58,Agwav Center,Gikukaj,CT,71086,$3712.61,BLUE,10/14/1957
